State,"County, State",2017 Food Insecurity Rate,lat,lng
GA,"Charlton County, Georgia",0.152,30.7917361,-82.08429009999999
GA,"Chatham County, Georgia",0.166,31.9994194,-81.1196075
GA,"Chattahoochee County, Georgia",0.16399999999999998,32.2952274,-84.8150781
GA,"Chattooga County, Georgia",0.14300000000000002,34.4632661,-85.31362179999999
GA,"Cherokee County, Georgia",0.075,34.2514526,-84.4802606
GA,"Clarke County, Georgia",0.20600000000000002,33.9519347,-83.357567
GA,"Clay County, Georgia",0.27399999999999997,31.6447931,-85.0025539
GA,"Clayton County, Georgia",0.21100000000000002,33.5571944,-84.375233
GA,"Clinch County, Georgia",0.20600000000000002,30.9716985,-82.82097399999999
GA,"Cobb County, Georgia",0.111,33.8999297,-84.56414699999999
GA,"Coffee County, Georgia",0.158,31.5182285,-82.82097399999999
GA,"Colquitt County, Georgia",0.14800000000000002,31.2072856,-83.8473015
GA,"Columbia County, Georgia",0.091,33.5098514,-82.25832969999999
GA,"Cook County, Georgia",0.162,31.1428037,-83.46435509999999
GA,"Coweta County, Georgia",0.105,33.3716708,-84.7315563
GA,"Crawford County, Georgia",0.14300000000000002,32.7090798,-83.9744262
GA,"Crisp County, Georgia",0.212,31.8875724,-83.804868
GA,"Dade County, Georgia",0.11199999999999999,34.9109017,-85.47880649999999
GA,"Dawson County, Georgia",0.084,34.412912,-84.14351359999999
GA,"Decatur County, Georgia",0.18899999999999997,30.8720058,-84.5222189
GA,"DeKalb County, Georgia",0.179,33.7956441,-84.2278796
GA,"Dodge County, Georgia",0.17300000000000001,32.1287268,-83.2077645
GA,"Dooly County, Georgia",0.18899999999999997,32.1593447,-83.804868
GA,"Dougherty County, Georgia",0.255,31.5439375,-84.2278796
GA,"Douglas County, Georgia",0.149,33.7290225,-84.7315563
GA,"Early County, Georgia",0.207,31.3901106,-84.8984775
GA,"Echols County, Georgia",0.115,30.7503289,-82.95015579999999
GA,"Effingham County, Georgia",0.096,32.378148,-81.38393260000001
GA,"Elbert County, Georgia",0.161,34.0795372,-82.8640623
GA,"Emanuel County, Georgia",0.196,32.5726629,-82.3017728
GA,"Evans County, Georgia",0.161,32.1427011,-81.909826
GA,"Fannin County, Georgia",0.10800000000000001,34.8580405,-84.2278796
GA,"Fayette County, Georgia",0.084,33.4502206,-84.4802606
GA,"Floyd County, Georgia",0.133,34.2828967,-85.2308414
GA,"Forsyth County, Georgia",0.053,34.2358502,-84.14351359999999
GA,"Franklin County, Georgia",0.14800000000000002,34.3645724,-83.2077645
GA,"Fulton County, Georgia",0.16699999999999998,33.8033965,-84.3962535
GA,"Gilmer County, Georgia",0.106,34.6935359,-84.4802606
GA,"Glascock County, Georgia",0.10800000000000001,33.2422994,-82.6267345
GA,"Glynn County, Georgia",0.151,31.2624169,-81.6035062
GA,"Gordon County, Georgia",0.11,34.4891699,-84.8567932
GA,"Grady County, Georgia",0.165,30.9050079,-84.2278796
GA,"Greene County, Georgia",0.162,33.5186591,-83.1649001
GA,"Gwinnett County, Georgia",0.102,33.9190653,-84.01674229999999
GA,"Habersham County, Georgia",0.098,34.6478893,-83.54965659999999
GA,"Hall County, Georgia",0.08,34.30778,-83.804868
GA,"Hancock County, Georgia",0.237,33.2882621,-83.03613759999999
GA,"Haralson County, Georgia",0.127,33.8021715,-85.1900684
GA,"Harris County, Georgia",0.08800000000000001,32.7032697,-84.8567932
GA,"Hart County, Georgia",0.134,34.3500039,-82.95015579999999
GA,"Heard County, Georgia",0.134,33.2990406,-85.14793639999999
GA,"Henry County, Georgia",0.13699999999999998,33.4347963,-84.14351359999999
GA,"Houston County, Georgia",0.146,32.4219655,-83.63484299999999
GA,"Irwin County, Georgia",0.17800000000000002,31.5893221,-83.2934086
GA,"Jackson County, Georgia",0.09,34.1174511,-83.54965659999999
GA,"Jasper County, Georgia",0.138,33.3246924,-83.7199136
GA,"Jeff Davis County, Georgia",0.135,31.8234851,-82.605118
GA,"Jefferson County, Georgia",0.214,33.0740753,-82.4319405
GA,"Jenkins County, Georgia",0.19899999999999998,32.7781246,-81.9971108
GA,"Johnson County, Georgia",0.168,32.7308194,-82.6915429
GA,"Jones County, Georgia",0.124,33.0002582,-83.5070203
GA,"Lamar County, Georgia",0.166,33.0765883,-84.14351359999999
GA,"Lanier County, Georgia",0.179,31.02912689999999,-83.03613759999999
GA,"Laurens County, Georgia",0.196,32.433014,-82.99316069999999
GA,"Lee County, Georgia",0.113,31.8128435,-84.14351359999999
GA,"Liberty County, Georgia",0.17300000000000001,31.842969,-81.47183869999999
GA,"Lincoln County, Georgia",0.16899999999999998,33.7875101,-82.4319405
GA,"Long County, Georgia",0.139,31.7755541,-81.8224362
GA,"Lowndes County, Georgia",0.188,30.8600022,-83.2934086
GA,"Lumpkin County, Georgia",0.124,34.5813972,-83.9744262
GA,"McDuffie County, Georgia",0.198,33.5258626,-82.5185837
GA,"McIntosh County, Georgia",0.159,31.4748147,-81.38393260000001
GA,"Macon County, Georgia",0.228,32.3523607,-84.05902900000001
GA,"Madison County, Georgia",0.11699999999999999,34.0990245,-83.2077645
GA,"Marion County, Georgia",0.17800000000000002,32.328102,-84.5222189
GA,"Meriwether County, Georgia",0.183,33.0561282,-84.68974949999999
GA,"Miller County, Georgia",0.171,31.2008218,-84.7315563
GA,"Mitchell County, Georgia",0.205,31.2230067,-84.1857115
GA,"Monroe County, Georgia",0.12300000000000001,32.9746846,-83.8897057
GA,"Montgomery County, Georgia",0.153,32.1802095,-82.5185837
GA,"Morgan County, Georgia",0.12300000000000001,33.5794186,-83.46435509999999
GA,"Murray County, Georgia",0.11199999999999999,34.7928029,-84.7315563
GA,"Muscogee County, Georgia",0.19699999999999998,32.4794133,-84.8984775
GA,"Newton County, Georgia",0.161,33.5544296,-83.8473015
GA,"Oconee County, Georgia",0.068,33.8231988,-83.4430118
GA,"Oglethorpe County, Georgia",0.126,33.9119731,-83.03613759999999
GA,"Paulding County, Georgia",0.099,33.9142037,-84.8984775
GA,"Peach County, Georgia",0.171,32.5892926,-83.8260884
GA,"Pickens County, Georgia",0.084,34.4497166,-84.4592701
GA,"Pierce County, Georgia",0.129,31.343806,-82.1713632
GA,"Pike County, Georgia",0.102,33.0881873,-84.3962535
GA,"Polk County, Georgia",0.128,34.0132398,-85.14793639999999
GA,"Pulaski County, Georgia",0.175,32.232644,-83.46435509999999
GA,"Putnam County, Georgia",0.13699999999999998,33.3069978,-83.3789389
GA,"Quitman County, Georgia",0.196,31.8485969,-84.981754
GA,"Rabun County, Georgia",0.11699999999999999,34.9027286,-83.3789389
GA,"Randolph County, Georgia",0.249,31.7913398,-84.68974949999999
GA,"Richmond County, Georgia",0.214,33.3205339,-82.08429009999999
GA,"Rockdale County, Georgia",0.162,33.6752492,-84.0378894
GA,"Schley County, Georgia",0.165,32.2736136,-84.3121264
GA,"Screven County, Georgia",0.188,32.7074673,-81.6035062
GA,"Seminole County, Georgia",0.184,30.9331429,-84.8984775
GA,"Spalding County, Georgia",0.175,33.2636732,-84.3121264
GA,"Stephens County, Georgia",0.134,34.5458998,-83.2934086
GA,"Stewart County, Georgia",0.218,32.1141344,-84.8150781
GA,"Sumter County, Georgia",0.235,31.9981596,-84.2278796
GA,"Talbot County, Georgia",0.177,32.6891322,-84.5222189
GA,"Taliaferro County, Georgia",0.22899999999999998,33.56978780000001,-82.8855961
GA,"Tattnall County, Georgia",0.157,32.0634576,-82.08429009999999
GA,"Taylor County, Georgia",0.214,32.5407455,-84.2278796
GA,"Telfair County, Georgia",0.20199999999999999,31.8907647,-82.99316069999999
GA,"Terrell County, Georgia",0.248,31.7370079,-84.4802606
GA,"Thomas County, Georgia",0.172,30.8417409,-83.8473015
GA,"Tift County, Georgia",0.174,31.4205597,-83.54965659999999
GA,"Toombs County, Georgia",0.16899999999999998,32.0795072,-82.34518899999999
GA,"Towns County, Georgia",0.114,34.9208214,-83.7199136
GA,"Treutlen County, Georgia",0.168,32.3870233,-82.5834947
GA,"Troup County, Georgia",0.17300000000000001,33.0698575,-85.02334599999999
GA,"Turner County, Georgia",0.192,31.6976531,-83.63484299999999
GA,"Twiggs County, Georgia",0.20199999999999999,32.68356,-83.46435509999999
GA,"Union County, Georgia",0.095,34.8457601,-83.9744262
GA,"Upson County, Georgia",0.172,32.9047684,-84.3121264
GA,"Walker County, Georgia",0.11900000000000001,34.6858231,-85.35496499999999
GA,"Walton County, Georgia",0.113,33.7708613,-83.7199136
GA,"Ware County, Georgia",0.17300000000000001,31.134411,-82.4752757
GA,"Warren County, Georgia",0.22,33.4470392,-82.6915429
GA,"Washington County, Georgia",0.20800000000000002,32.962702,-82.82097399999999
GA,"Wayne County, Georgia",0.156,31.5092107,-81.909826
GA,"Webster County, Georgia",0.18600000000000003,32.0129889,-84.56414699999999
GA,"Wheeler County, Georgia",0.22399999999999998,32.0999794,-82.6915429
GA,"White County, Georgia",0.11199999999999999,34.6567728,-83.7199136
GA,"Whitfield County, Georgia",0.09,34.8033566,-84.981754
GA,"Wilcox County, Georgia",0.17,31.9611759,-83.46435509999999
GA,"Wilkes County, Georgia",0.192,33.808264,-82.7778579
GA,"Wilkinson County, Georgia",0.175,32.8024682,-83.1649001
GA,"Worth County, Georgia",0.162,31.5282489,-83.8897057
HI,"Hawaii County, Hawaii",0.11800000000000001,19.5429151,-155.6658568
HI,"Honolulu County, Hawaii",0.105,21.3069857,-157.8584319
HI,"Kalawao County, Hawaii",0.17800000000000002,21.2273942,-156.9749731
HI,"Kauai County, Hawaii",0.09699999999999999,21.9661076,-159.5737912
HI,"Maui County, Hawaii",0.10300000000000001,20.7983626,-156.3319253
ID,"Ada County, Idaho",0.12,43.478767,-116.2420304
ID,"Adams County, Idaho",0.14,44.9882561,-116.4916092
ID,"Bannock County, Idaho",0.13699999999999998,42.5836362,-112.1430215
ID,"Bear Lake County, Idaho",0.127,42.228222,-111.2845025
ID,"Benewah County, Idaho",0.149,47.2437836,-116.6499425
ID,"Bingham County, Idaho",0.105,43.2112303,-112.3624146
ID,"Blaine County, Idaho",0.107,43.4743428,-113.9664446
ID,"Boise County, Idaho",0.124,43.9604787,-115.8563106
ID,"Bonner County, Idaho",0.14,48.2751783,-116.5931483
ID,"Bonneville County, Idaho",0.111,43.4508683,-111.5455289
ID,"Boundary County, Idaho",0.151,48.7987617,-116.5627065
ID,"Butte County, Idaho",0.132,43.6448198,-113.1841378
ID,"Camas County, Idaho",0.14300000000000002,43.5093688,-114.8243665
ID,"Canyon County, Idaho",0.115,43.67795810000001,-116.6865435
ID,"Caribou County, Idaho",0.105,42.75386839999999,-111.6660725
ID,"Cassia County, Idaho",0.09699999999999999,42.358036,-113.5728501
ID,"Clark County, Idaho",0.11599999999999999,44.1975553,-112.3755497
ID,"Clearwater County, Idaho",0.14800000000000002,46.6775737,-115.5620377
ID,"Custer County, Idaho",0.147,44.3331898,-114.2614334
ID,"Elmore County, Idaho",0.134,43.1154284,-115.5264458
ID,"Franklin County, Idaho",0.111,42.2100342,-111.7614661
ID,"Fremont County, Idaho",0.10400000000000001,44.2242743,-111.4790031
ID,"Gem County, Idaho",0.14400000000000002,44.0324936,-116.3589245
ID,"Gooding County, Idaho",0.1,42.9180557,-114.7494346
ID,"Idaho County, Idaho",0.136,45.9019541,-115.7237433
ID,"Jefferson County, Idaho",0.09699999999999999,43.7640903,-112.2493671
ID,"Jerome County, Idaho",0.09699999999999999,42.712818,-114.3287857
ID,"Kootenai County, Idaho",0.131,47.7568407,-116.6222056
ID,"Latah County, Idaho",0.16699999999999998,46.7360364,-116.6764195
ID,"Lemhi County, Idaho",0.155,45.0364592,-113.9230554
ID,"Lewis County, Idaho",0.14800000000000002,46.2664791,-116.4054092
ID,"Lincoln County, Idaho",0.09,43.0496418,-114.1694407
ID,"Madison County, Idaho",0.19,43.7508332,-111.5583742
ID,"Minidoka County, Idaho",0.095,42.8409971,-113.5808126
ID,"Nez Perce County, Idaho",0.131,46.41818139999999,-116.622876
ID,"Oneida County, Idaho",0.121,42.2059769,-112.5245093
ID,"Owyhee County, Idaho",0.131,42.6827359,-116.0622892
ID,"Payette County, Idaho",0.11800000000000001,44.02051850000001,-116.7205398
ID,"Power County, Idaho",0.086,42.7528492,-112.7684521
ID,"Shoshone County, Idaho",0.16,47.1746948,-115.9104676
ID,"Teton County, Idaho",0.09300000000000001,43.7845793,-111.1917625
ID,"Twin Falls County, Idaho",0.11699999999999999,42.335252,-114.6758916
ID,"Valley County, Idaho",0.12300000000000001,44.9204669,-115.7926381
ID,"Washington County, Idaho",0.126,44.3658715,-116.7548607
IL,"Adams County, Illinois",0.111,40.0577692,-91.13530200000001
IL,"Alexander County, Illinois",0.222,37.1670164,-89.3606298
IL,"Bond County, Illinois",0.111,38.902985,-89.4742177
IL,"Boone County, Illinois",0.077,42.34849759999999,-88.8263006
IL,"Brown County, Illinois",0.109,39.9379573,-90.7152749
IL,"Bureau County, Illinois",0.094,41.35991560000001,-89.4742177
IL,"Calhoun County, Illinois",0.102,39.1733216,-90.658333
IL,"Carroll County, Illinois",0.09699999999999999,42.0385843,-89.9626799
IL,"Cass County, Illinois",0.086,39.9398601,-90.26200419999999
IL,"Champaign County, Illinois",0.15,40.2138865,-88.24611829999999
IL,"Christian County, Illinois",0.109,39.5672183,-89.3226954
IL,"Clark County, Illinois",0.11,39.3824189,-87.77633329999999
IL,"Clay County, Illinois",0.109,38.7279431,-88.55653099999999
IL,"Clinton County, Illinois",0.083,38.56844419999999,-89.62516459999999
IL,"Coles County, Illinois",0.142,39.5560011,-88.24611829999999
IL,"Cook County, Illinois",0.12,41.7376587,-87.697554
IL,"Crawford County, Illinois",0.107,39.0499568,-87.77633329999999
IL,"Cumberland County, Illinois",0.102,39.2653533,-88.2071598
IL,"DeKalb County, Illinois",0.126,41.8329981,-88.7108964
IL,"De Witt County, Illinois",0.10099999999999999,40.1810363,-88.90306
IL,"Douglas County, Illinois",0.094,39.7617631,-88.2071598
IL,"DuPage County, Illinois",0.067,41.8243831,-88.0900762
IL,"Edgar County, Illinois",0.115,39.71312229999999,-87.77633329999999
IL,"Edwards County, Illinois",0.095,38.4267827,-88.050979
IL,"Effingham County, Illinois",0.09300000000000001,39.06217729999999,-88.55653099999999
IL,"Fayette County, Illinois",0.12300000000000001,39.0669568,-89.0179332
IL,"Ford County, Illinois",0.114,40.4988592,-88.2071598
IL,"Franklin County, Illinois",0.13699999999999998,38.0157197,-88.90306
IL,"Fulton County, Illinois",0.121,40.5531823,-90.2244662
IL,"Gallatin County, Illinois",0.122,37.7107751,-88.24611829999999
IL,"Greene County, Illinois",0.121,39.4029862,-90.37483540000001
IL,"Grundy County, Illinois",0.09,41.3500531,-88.4016041
IL,"Hamilton County, Illinois",0.106,38.0543187,-88.55653099999999
IL,"Hancock County, Illinois",0.099,40.38493649999999,-91.13530200000001
IL,"Hardin County, Illinois",0.132,37.4995097,-88.362785
IL,"Henderson County, Illinois",0.10099999999999999,40.83355479999999,-90.9438468
IL,"Henry County, Illinois",0.099,41.361088,-90.0746767
IL,"Iroquois County, Illinois",0.10400000000000001,40.7740275,-87.697554
IL,"Jackson County, Illinois",0.17600000000000002,37.7218304,-89.3226954
IL,"Jasper County, Illinois",0.098,39.0554965,-88.0900762
IL,"Jefferson County, Illinois",0.136,38.2267348,-88.86469799999999
IL,"Jersey County, Illinois",0.092,39.0704754,-90.37483540000001
IL,"Jo Daviess County, Illinois",0.085,42.3148804,-90.2244662
IL,"Johnson County, Illinois",0.126,37.42037639999999,-88.90306
IL,"Kane County, Illinois",0.057,41.987884,-88.4016041
IL,"Kankakee County, Illinois",0.122,41.1790977,-87.77633329999999
IL,"Kendall County, Illinois",0.055,41.5507043,-88.4403883
IL,"Knox County, Illinois",0.134,40.8776411,-90.2244662
IL,"Lake County, Illinois",0.065,42.3689363,-87.8271534
IL,"LaSalle County, Illinois",0.10400000000000001,41.4363987,-88.94138650000001
IL,"Lawrence County, Illinois",0.133,38.7157534,-87.77633329999999
IL,"Lee County, Illinois",0.099,41.6789842,-89.3226954
IL,"Livingston County, Illinois",0.107,40.8688604,-88.55653099999999
IL,"Logan County, Illinois",0.1,40.061338,-89.3226954
IL,"McDonough County, Illinois",0.14300000000000002,40.3885122,-90.6773046
IL,"McHenry County, Illinois",0.064,42.3039993,-88.4016041
IL,"McLean County, Illinois",0.11599999999999999,40.5478429,-88.86469799999999
IL,"Macon County, Illinois",0.14,39.8949055,-89.0179332
IL,"Macoupin County, Illinois",0.106,39.2375268,-89.9253233
IL,"Madison County, Illinois",0.11599999999999999,38.9041402,-89.9253233
IL,"Marion County, Illinois",0.126,38.7313284,-88.86469799999999
IL,"Marshall County, Illinois",0.092,40.9972934,-89.3606298
IL,"Mason County, Illinois",0.11599999999999999,40.2271003,-89.9253233
IL,"Massac County, Illinois",0.136,37.2478298,-88.7493998
IL,"Menard County, Illinois",0.095,40.0221361,-89.81303559999999
IL,"Mercer County, Illinois",0.1,41.1985037,-90.6773046
IL,"Monroe County, Illinois",0.067,38.2742526,-90.1869644
IL,"Montgomery County, Illinois",0.121,39.2363688,-89.4742177
IL,"Morgan County, Illinois",0.12,39.7341219,-90.2244662
IL,"Moultrie County, Illinois",0.098,39.6020543,-88.59517509999999
IL,"Ogle County, Illinois",0.09,41.9969811,-89.3226954
IL,"Peoria County, Illinois",0.14300000000000002,40.7156396,-89.77553379999999
IL,"Perry County, Illinois",0.125,38.0612022,-89.3226954
IL,"Piatt County, Illinois",0.075,40.0543526,-88.55653099999999
IL,"Pike County, Illinois",0.111,39.5662363,-90.8294002
IL,"Pope County, Illinois",0.11199999999999999,37.417132,-88.59517509999999
IL,"Pulaski County, Illinois",0.171,37.2512419,-89.1324866
IL,"Putnam County, Illinois",0.083,41.238474,-89.28472510000002
IL,"Randolph County, Illinois",0.111,38.0629321,-89.77553379999999
IL,"Richland County, Illinois",0.115,38.7212791,-88.0900762
IL,"Rock Island County, Illinois",0.11199999999999999,41.39982089999999,-90.563609
IL,"St. Clair County, Illinois",0.155,38.40081199999999,-89.9253233
IL,"Saline County, Illinois",0.14300000000000002,37.7149675,-88.55653099999999
IL,"Sangamon County, Illinois",0.126,39.7337353,-89.62516459999999
IL,"Schuyler County, Illinois",0.13,40.1844543,-90.6393702
IL,"Scott County, Illinois",0.113,39.6094934,-90.4879916
IL,"Shelby County, Illinois",0.098,39.3980704,-88.86469799999999
IL,"Stark County, Illinois",0.111,41.0795661,-89.81303559999999
IL,"Stephenson County, Illinois",0.128,42.31448899999999,-89.62516459999999
IL,"Tazewell County, Illinois",0.09300000000000001,40.5522078,-89.4742177
IL,"Union County, Illinois",0.11699999999999999,37.5086525,-89.28472510000002
IL,"Vermilion County, Illinois",0.147,40.122469,-87.697554
IL,"Wabash County, Illinois",0.107,38.4226484,-87.8156715
IL,"Warren County, Illinois",0.098,40.8758777,-90.6773046
IL,"Washington County, Illinois",0.085,38.3988869,-89.3226954
IL,"Wayne County, Illinois",0.12,38.3899815,-88.4016041
IL,"White County, Illinois",0.10800000000000001,38.0501137,-88.24611829999999
IL,"Whiteside County, Illinois",0.08800000000000001,41.7605503,-89.8505012
IL,"Will County, Illinois",0.07200000000000001,41.5054724,-88.0900762
IL,"Williamson County, Illinois",0.12,37.7183241,-88.86469799999999
IL,"Winnebago County, Illinois",0.127,42.3121109,-89.1705998
IL,"Woodford County, Illinois",0.079,40.7128889,-89.1705998
